company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
IKEA franchiser (Ingka),2026-05-18,2026-05-18,,850,,Retail,https://web.archive.org/web/20260519050358/https://www.businesstimes.com.sg/companies-markets/ikea-franchiser-slashes-850-jobs-cost-cutting-drive-consumer-spending-falls,Ingka Group (IKEA franchiser) cuts 850 jobs globally in cost-cutting drive amid falling consumer spending,confirmed,ikea-franchiser-2026-05
Intuit,2026-05-20,2026-05-20,,,17,Tech,https://web.archive.org/web/20260521015510/https://www.reuters.com/business/world-at-work/intuit-cut-17-global-jobs-streamline-operations-memo-shows-2026-05-20/,Intuit cutting ~17% of global workforce to streamline operations (AI-driven restructuring); SG office potentially affected | Evidence: https://techcrunch.com/2026/05/20/intuit-to-lay-off-over-3000-employees-to-refocus-on-ai/,confirmed,intuit-2026-05
Cisco,2026-05-14,2026-05-14,,4000,,Tech,https://news.google.com/rss/articles/CBMixwFBVV95cUxNU1lBeVFodDlQMWticnpRMEV0OHY4U0w2NHJpSTFiTWU0akJiTVV0RldORnNUV0MtVXdpWFRJUTJSYVRXS0wzMjN3dm9zbThzQjh0SWVrZ0UtaXlVRnh1ZF9WdTg5RGdIOEx0QWNFWldGZ1RTUFFTUFlWaDRWcXJpc01XdUIxS3BTd2xMdlBpR29KanRkanFmRl9ILUVob1pxcHVDYVZsQmViSjRtV1Y5Zmdta2RGcUEzdUdibHhUZlhpbHB1ZEVz?oc=5,"Cisco plans to cut about 4,000 jobs according to news snippet. | Evidence: https://techcrunch.com/2026/05/14/cisco-cuts-nearly-4000-jobs-to-spend-more-on-ai-reports-record-quarterly-revenue/",confirmed,cisco-2026-05
Akin,2025-11-18,2025-11-18,,,,Other,https://news.google.com/rss/articles/CBMiekFVX3lxTE9GcnAwUG9MSm5MUDdMUzVXZ1RFbGNNdnFMeXcyRzNtYlU1MDg0bEZ4cFh4YURhZl9IeUNrWFVBWEdfS25VNGNneUJ1eHN0b1RSM05PdmtId21iaEtyV1YzOWVKMkYxTEpsWXdqRkRWQ2FoRDQxa0J2UHBn?oc=5,"Akin announced exit from Singapore, resulting in job cuts. Article from Law.asia confirms the event.",confirmed,akin-2025-11
Jetstar Asia,2025-06-10,2025-06-10,500,,,Other,https://vulcanpost.com/890057/jetstar-asia-to-shut-down-by-july-31-2025-over-500-jobs-affected/,"Jetstar Asia, a Singapore-based airline, is confirmed to shut down by July 31, 2025, affecting over 500 jobs in Singapore. This is a closure event with a clear Singapore nexus.",confirmed,jetstar-asia-2025-06
Jetstar Asia,2025-07-31,2025-07-31,,,,Other,https://news.google.com/rss/articles/CBMinAFBVV95cUxNeEVVV0VkSGZxNTVQSEVOc0JIOHgzbkJwNUN5bGtUc3g1SmtpV1NYMkxiWDVwWm1wLUJPNS0zUkh5UGVNVEtodTJCUVhORnlqNEtxZzktWTdQY3JmN0tQa09GRjZMcTZWeXRaT1BRcGhiNHdfdklyLWZqN1hpdmRDTDhRMXRMSTdzUjFfSWNGMjhtd1hlbFY0VS1QZ1M?oc=5,"Jetstar Asia ceased operations and its final flight departed from Singapore, marking the closure of the airline after 20 years, resulting in job losses.",confirmed,jetstar-asia-2025-06
Jetstar Asia,2025-06-19,2025-06-19,,,,Other,https://news.google.com/rss/articles/CBMizAFBVV95cUxQT2tCVTlqcWV3VjlQN2ZnUE5ZZFdNeFk0V0JVTG1PYTNacFVlaHhEODFaTFdZdW84elZZLW8zZDZuRVh4eGdPWnozVmRhSGRCOTlrSUd0dVdYRXRXaTdZekpnS3ZQOXJJYUw4bXJ4UC10U0wyS2xnSWVfQ0tsWDJoZTlxNk1ib3hYbnhfMnpUZHVhd200YkJCN0gyTVJqZ3NHYkV5WFkyT09SR0o4Sl9LZmxkUzdZZXFBWU9MQXN4WDFzalRYRk1TVnJKbk4?oc=5,"Closure of Jetstar Asia, a Singapore-based airline, reported by The Straits Times, leading to job losses for flight and cabin crew.",confirmed,jetstar-asia-2025-06
Jetstar Asia,2026-07-26,2026-07-26,500,,,Other,https://t59bcqkl.wicyjoa.com/special/085c1699898.html,"Jetstar Asia announced cessation of operations on July 31, affecting over 500 employees in Singapore. Direct layoff event due to closure.",confirmed,jetstar-asia-2026-07
BBC,2025-02-05,2025-02-05,12,,,Other,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/05/bbc-tells-some-staff-in-singapore-bureau-to-reapply-for-jobs-amid-restructuring-exercise,"BBC's Singapore bureau is restructuring: 12 staff were told to reapply for new roles after their existing positions were closed, confirming an active layoff event with a clear Singapore nexus.",confirmed,bbc-2025-02
Butler Snow,2024-10-09,2024-10-09,,,,Other,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBoTXgteTAwbnRPbnZ2QVBFSVk3VExZYy1LYnhHS3R5Y1I4RHFwYzN5M3NDWEo3clo5dDJFdkoycjJaQVhwM3dDWmU4ektBZ1VsUXZvR2FKZlRmWUJsMjU2Mk5PWQ?oc=5,"Butler Snow closed its Asia office, resulting in layoffs for staff in that office, though the firm continues operations.",confirmed,butler-snow-2024-10
Electrolux,2024-02-02,2024-02-02,150,,,Manufacturing,https://news.google.com/rss/articles/CBMixwFBVV95cUxObUw2WGhnUl81SEYzS1FBRXBOU3QzUTYxeVNrbHZvY0JheFZBbHpIXy1lZnJwRzBNcEh5T3JPN3JONmpiSi1Ya1lqOU5KOFJTVlIzbDZVdGd1aUk3WGc4RzF5c0pfVXhNR3ZhT05kOTdfWWFOektFdDB6bnIxeFpkaENiRjViR2JoQTRNSml3cTJNbUZSb0VHb3YwaEtfbml5VmRKRFpMM2dOaEpBcVh5bl9NRC1sa0d1NzEtTjNObjJzdE8xWFVv?oc=5,"Electrolux announced closure of Singapore regional HQ by May 2024, affecting 100-200 employees.",confirmed,electrolux-2024-02
Volvo,2025-09-26,2025-09-26,14,,,Manufacturing,https://news.google.com/rss/articles/CBMiswFBVV95cUxNTzhLcm03em9ZZk1aYXdGODlEazcxV0JWNFZkeUNXM1lKaVZ3MkJBZzVmODQ5aWhPb1pRdGVvc182bUJXalJJYnRqN1NVZmVSSXpCMEpYYmpCeGlHdlFidmFmUENqRU1UbTRHZEZzdEtQR19KVkNBbnhhbG1TMFlqVWsxcnF1YkF6dkxRUXI0SlphUTIwOXItRFk0OHNsb0c5bVJjankxVkZRSUI4ZUM1WVBNUQ?oc=5,"Volvo closes Singapore research hub after 8 months, affecting 14 staff members.",confirmed,volvo-2025-09
Tetra Pak,2024-02-27,2024-02-27,300,,,Manufacturing,https://news.google.com/rss/articles/CBMimwFBVV95cUxNNHpiWTBCSjFUcDkwclNhWWVaX0R6dmVjNVFsNXU4MEZBcVlIME50SG1zT29SYXduc1R2RTVzT1ZVRTZCYUtucmo1eE5kcnVpMklBckVWeDlMODIwV1pLSm5nVHpQaTd4S1N0alhyVERydEJYYWFteTRFQnY0a1hQZ3Nkc0dUdGh4bm8wMTVEcUFpc2lJQW5JZS14WQ?oc=5,"Tetra Pak announced closure of its Singapore factory, affecting 300 workers. The Straits Times is a credible source.",confirmed,tetra-pak-2024-02
China-linked Singapore firm,2025-06-06,2025-06-06,300,,,Other,https://news.google.com/rss/articles/CBMiogFBVV95cUxQZnRabHVReUNaM3NKYlJNMlcyaGZodGwxOW9Vcnk5dHFXTzlJdUxESUxLMFEyRFlfdDIzSHRUdnh2ZVNTQ1dTNnhndDJTaWs3WVZLNld5ZFZuOHZNOGk4MmViQ29taktPOGdWeU9kTHBCZDJtVU9neGgyRE5GY0dPZUY0Uk1POGVGSUhpYUhtcnROTlJINlQtMzNPTnFtV2luUWc?oc=5,CNA reports approximately 300 employees laid off by a Singapore firm facing US sanctions over Iran oil shipments.,confirmed,china-linked-singapore-firm-2025-06
Twelve Cupcakes,2025-10-30,2025-10-30,,,,F&B,https://news.google.com/rss/articles/CBMimgFBVV95cUxNajVReU9KOUUtdWVMTFU1WEd4ZnhScVVzX2JSYTd4VWNxOWRjUldNd1VraFJWYWpmdXVqbXkxMkRVUndnYUxaQ2JHYlhXTTRQNUVVS2hqRG8zNEhxTnlyRXJFcGdTZWR1VWZMN0g5eXRWZm5CRmxyV2NSSmVYWlRTRC1maGJPM1BfcUp3aDNHTktubHNPS0dRYWhB?oc=5,"Abrupt closure of Twelve Cupcakes stores results in staff layoffs, as reported by CNA.",confirmed,twelve-cupcakes-2025-closure
Twelve Cupcakes,2026-06-10,2026-06-10,,,,F&B,https://www.ntuc.org.sg/irassu/news/We-had-no-warning-Twelve-Cupcakes-workers-recall-shock-closure-that-took-away-their-livelihood/,"Article reports on the sudden closure of Twelve Cupcakes in Singapore, with workers recalling the event and consequent loss of livelihood, indicating a confirmed layoff event.",confirmed,twelve-cupcakes-2025-closure
Twelve Cupcakes,2026-07-18,2026-07-18,,,,F&B,https://singaporesignal.com/blog/twelve-cupcakes-closure-singapore/,Closure of Twelve Cupcakes in Singapore implies job losses; headcount not disclosed.,confirmed,twelve-cupcakes-2026-07
Twelve Cupcakes,2025-11-24,2025-11-24,80,,,F&B,https://50ci.grupoeteria.com/report/811b9699092.html,"Bakery chain Twelve Cupcakes closed abruptly and entered full liquidation, owing over $1m to creditors; about 80 Singapore staff are owed unpaid October salaries, expected to be paid out in Q1 2026.",confirmed,twelve-cupcakes-2025-11
VP Bank,2024-09-10,2024-09-10,,,,Finance,https://news.google.com/rss/articles/CBMilgFBVV95cUxNMFRWanFJNzJRZ3FOU3JWSVJ4WGZPMWc4MEtnVkk2VlF0anpMUUFJSTdiRHZ5S0RmRXUwbFZGN3RNVzNsQnB3QWxGLXBoVS1CM3VYeUVSZmFrZ0x6LUtHX1ozSG1tYnZCSTZBS3BtcHBKc2Mwc2o0WDdpSElBSjl3VGVjc2RETW04YXRkc2tTZEszQ2xYaHc?oc=5,"Article reports VP Bank trimming staff in its Singapore unit, sourced from a credible financial news outlet.",confirmed,vp-bank-2024-09
Lucasfilm,2023-08-15,2023-08-15,300,,,Other,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSk5PTjM5VVhMTWxnQnYwR0NvUXgwNE1hSnpib1FJQ0pYc0gxMVloV1JUeXVFU2gzRWgyLUdHNUwzRTlSQWxWUElLOVhWanJ2Z2pXVXl0QUl3YzZfV2hmNThILXppVkRwQ2piaE5nZTN5eGdrR053SFFZZGxUcmhBTjAteE80cXdSOWJ6NXNCb1pheDUwS3dFWFFXTXZ5eUxudTdxZWp6VEpmWk1YaVBfRmRDNXROU3NVbWtsMXRHb0lSZw?oc=5,"Lucasfilm announced closure of Singapore operations, affecting over 300 employees, as reported by CNA.",confirmed,lucasfilm-2023-08
The Providore,2026-03-09,2026-03-09,,,,F&B,https://news.google.com/rss/articles/CBMivgFBVV95cUxORkZ6cTJvR3lyOHRyVlY3MUQyTmE4cnhTWTExdzR1dG9yOGl1bWt2R0ozYnpIM0Z4d2Z5OFphZmRYeE1mWHByV1pNaDV2akRnZDg0SjNWX056MUwzSjB3QTZZRHN3Q1Z1WEhYZkt3OTlzZzJvNGY1bXYycTh2d19jNm4yZzgzRnhEd2Jkb3IwRzhyYXBtcEpsZDBtY1B2dzJCUmNXZWEwTmhpdHZzR0RaMXJWNllvN1hEM2h2X0VB?oc=5,"Article reports the permanent closure of all 6 Singapore outlets, indicating confirmed job cuts.",confirmed,the-providore-2026-03
The Providore,2026-07-07,2026-07-07,,,,F&B,https://sgbulletin.com/blog/providore-raffles-place-closure/,Closure of Raffles Place outlet in Singapore implies job losses; confirmed event.,confirmed,the-providore-2026-07
The Providore,2026-07-28,2026-07-28,,,,F&B,https://odj.grupoeteria.com/legal/908c7699015.html,"The Providore, a café chain, is shutting all its Singapore outlets, which implies job losses. Specific headcount not disclosed.",confirmed,the-providore-singapore-closure-2026-07
Flash Coffee,2023-10-13,2023-10-13,,,,F&B,https://news.google.com/rss/articles/CBMixwFBVV95cUxOYXVTeTJieWkyMHZWNldjM1ZacVRCTmdZcVJBZEtUQUpoUnRrTFJJRzcyM2dWT0VWVjZlcFRnbmpkVXc0LVlMVmpydG1DWlg1eWJBR1dNMmFjNm1wMGFCOTlyMEVtUm82UU1LOFN5RVNfRWtMVEhjYzJiYnhiSlZVY09rekkxRWpURExwR0FrUVM3VXhueXlwcVlra01yblJ2aDRzRXRVbDhGTXBGRXpOVEdRdWZObWtndVppQno4R01Ba3R6VTNB?oc=5,"The Straits Times reports Flash Coffee shutting down all 11 outlets in Singapore, with union assistance for salary claims, indicating layoffs have occurred.",confirmed,flash-coffee-2023-10
CIMB,2021-03-25,2021-03-25,,,,Finance,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOMXFtRWwxbVd5MzkyenFFdUZwb1hIakFYbmpiM3VjaHMyckl2MmlNaGhtTk1kMF9HWmxpM2JRaW5LV0pqTmgxQnVYVUhRaldPWWJaaWdzTXB3ZXotV2lRWUtxdkJYQU1yV2J6c1VpSXJKMDdJVGJxYjQ0RHU0LVloZ0ZHRzA3SUtwNTVwdlB2ejZ5TFBoMFRCNzFoV29yWjFzYmhjNDZLcWt0NWpGdURjM3hrRUNta0VQNkZQdTk4VVJ5WkszNHlyNXZjR0FGMnFjWFI3Tk12Z0k1QlNKaDF1LXFVaUpxSGJJ?oc=5,"CIMB Singapore laid off staff, as per news snippet.",confirmed,cimb-2021-03
Tudor Investment Corporation,2016-09-25,2016-09-25,,,,Finance,https://news.google.com/rss/articles/CBMixgFBVV95cUxOXzdfYXRqaHVXZ1pZTktZT0JOWS1sWWlLZ0d6ZDhhdTBPOHZkbkFpRVduSF9CUWpkbk5OXzJnU0UxdElJTXlSWEZoRjNkOGRCeFQzQzdyWGJfN21ZbzZWSWhlbkVrUHl1MzJaSC1LQjJGdm9tV283MUNkRXhMVzJvcHNZTmp3LWRscXpsRHlDWVh0MlMtblNmS2E0Wk40V2kxTmw2NDVkbWxwOHJzXzhLUHFhWXdFWUZFUVFsU2Z2MXo3VTNNdXc?oc=5,"Article reports Tudor closing its Singapore trading desk, a confirmed closure that implies job losses.",confirmed,tudor-investment-2016-09
Barclays,2016-09-05,2016-09-05,,100,,Finance,https://news.google.com/rss/articles/CBMikAFBVV95cUxQaHA3b3ZBUXdIQ1lDZTBJVkZPek4tZzl1ajlQbENSQUN3Z2hhNlNyS1lrUy1jOHI1N3JSa0xWbGR4QUJmckgyeEF0bE9WQnpSbnpVT251TVBpdDFYbm8wMU9pZUNmNUl0RlJqVEQ5aElNUmlpRVcwS3hKNFhoME9wT0VwaVlhbHkyMkFwWkpWTUw?oc=5,"The article snippet indicates Barclays plans to cut approximately 100 jobs, suggesting it is a planned event rather than already executed.",expired,barclays-2016-09
Barclays,2025-06-10,2025-06-10,,200,,Finance,https://news.google.com/rss/articles/CBMivAFBVV95cUxPM0VuMUNSZjhkdEJjMm5JeUhTN0MyVC1yZWFTYVZOWmZmbXVqdWQ4c1h4MGtzQjFfSHdrcEp4Uk1EVFduekhsem9sQTM5Vm9qOG1MSkxmNUY0QnJ4TFdGSkpCbG8ybnZDYzd4NERyNjVUZUtQNlBQTjRHMTFOd0luc3FSVU5zZWVqb3g3eHFUYWNLTlhBVV83NHdhSXZ5NkJ2T1NrTm5MSEM2dUdiMDdWbjloVWhWVE5TdlJLVg?oc=5,"Title indicates planned layoffs of more than 200 jobs, but not yet confirmed as underway. | Evidence: https://www.bloomberg.com/news/articles/2025-06-09/barclays-cuts-more-than-200-investment-bank-jobs-to-reduce-costs",confirmed,barclays-2025-06
Barclays,2023-10-05,2023-10-05,,50,,Finance,https://news.google.com/rss/articles/CBMioAFBVV95cUxQa1h3VG9QNlFwMUpqMlZ3aUE2Z0NxSnUyUzZXdng3b1NXOVYwb0xILXg2MEtYc1NQNldYZjJnNmJtNkJLN1pqR0k5Y0p4RHU3UmptbzlzOW90RWF5TnR0N1QtYklXWF9wZW9NVF9MYlJfLUhqMFFMWUxhT3QxUHRQblU5QXVoOEtQdldiRUEtMlFXTWpwbm4yMUkxNnMwRVE3?oc=5,"Barclays cut 50 senior dealmakers globally; as a major bank with Singapore operations, this affects Singapore.",confirmed,barclays-2023-10
Barclays,2016-01-05,2016-01-05,,,,Finance,https://news.google.com/rss/articles/CBMijAFBVV95cUxNMXJRQmYwbVA2bEF5R0pyczdqMW5QOU9vc21KdXVHa1JROVFaTVRqOU9XWFdZcGNkeTFxdmdkLS1NU2t6QllyX0JGaVp4T2JERG9vaE82M0hUOFpRcURRV19vaDBhWmd2cVMtVTFJczFZRUJ3c0JaU2NjODBKMHcwaW9NM1ppYVBPeW5ybNIBkgFBVV95cUxOM0pSdURwMDBBSUxmdlJOZ1dMSnRnUGhlRi1FVXlEdWlERDl2RW15Q1NfbDlJRGRsNjhZWE5fSVNSMkF0VW5EVEo3c0pJRzdWM3VKNDZCa2d3S2t2LVVpSTdMcXdDaEpDSDZnN0hyRms0YnB2Szl1VmkzXzBzNDFYU3ZFN3BtYVl1RnRqY0FUSUxKdw?oc=5,"Barclays is reportedly planning to cut Asia investment banking jobs, which would affect its Singapore operations. No specific headcount or Singapore-only figures were disclosed.",rumored,barclays-2016-01
Barclays,2016-01-21,2016-01-21,,,,Finance,https://news.google.com/rss/articles/CBMixwFBVV95cUxOUnhDc2NON2xfUnduYmY0R0puRS1MM2FJT0tZMjVwaV93T21IWkRDYW1oeTVvREdkRjRIZFFENFJuZjljQU10UXZCMVBEblk4dVdyYlZfeEQ0Q0NKYl8wSmE3a1JCSXFQVl9wWkx0b0I3TzdSalpMYzhpLUZfakd2aUF4dDZPRHh1b25FTF8yeVlmSVd0QUZZTkwxMlp0S1REVGpDTS1URXNYV3pKNkstXzg0aHozbjgtNFJuS3ZKalozVGVGaTE4?oc=5,"Article reports Barclays has laid off some Singapore staff. Specific named company with Singapore operations and clear layoff action, though no headcount is disclosed.",confirmed,barclays-2016-01
Frobel,2017-10-04,2017-10-04,,,,Education,https://news.google.com/rss/articles/CBMitwFBVV95cUxQZEl2Q29ZTHRFOVJ3alNDSkdZWW5pVXBpUXlhWXp4X2s2Tmp5Y0JIUjlQZFl6LUtOaHkxT0c3bWN3OTFtbzI2Q1VkQ01pSk1vcTBBTGhobkVGcUxEVEd6c09JYXY1QWZWWFYwV0tMVGJYajUtTjNwS240T1BWeldtRklYUWtDV0RLdFRhUDRHRmtBQVBndnBvOE9wSmM0ZlNBSEVLRFlmcEZhel90YWRuTlR3bXJIQlE?oc=5,The closure of 4 pre-schools due to owner's jailing for contempt of court will result in job losses.,confirmed,frobel-2017-10
OKX,2026-01-09,2026-01-09,,,,Tech,https://news.google.com/rss/articles/CBMitgFBVV95cUxQUmJlNmxqbHNhb0hkMUhnb2lpTHQ2VHRHNVRCTWh1NkRFNFJnREFPRzRZQnhYRUNCVTdaMUtRWG1pSTVOQngyOVEtM1ZvNDJRbEI4MTZMaUlVSjlNZXF4SXB1TTRWZkNmU2VtblhTaVEzM3pScXVjdDVaakFoYXZjU29RVmhMVlk2QXdmdGlPSmpCQTNMaVYtbkk2XzVSN08wallFcGNfWjcwWllHbkM0VDdIdS13UQ?oc=5,"Credible report that crypto exchange OKX is cutting institutional staff, with a clear Singapore nexus given OKX's significant Singapore operations.",confirmed,okx-2026-01
Airbus,2020-07-30,2020-07-30,,,,Manufacturing,https://news.google.com/rss/articles/CBMipwFBVV95cUxQeW9zbGl1UEFqZ1JaUkFxUzFWb1ZQMzZSTUc5ZHZHcjI3RF9qVmJ1M09UUmpYaU1wdDI2YkNnQ0Rsdnl6M0JKeWFSbVRGMHFpbzd4V3F4SVh0bkZ3NTZuNUM1Uy1HWUlwYzlERlZUSmVwVG9fUzdHalQtOEtTbjFaWm5Ga000RGNXM0JiYUl5UFBoYUlTdUJ4T3lzSDFYNGRGMll2Szd0OA?oc=5,Airbus announced global job cuts including in Singapore.,confirmed,airbus-2020-07
Singapore Airlines,2020-09-10,2020-09-10,4300,,,Other,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNSVlNWV9oR1NsMVNMSlVYa3RVOVh2STJGQ0o2Z1pDNlBtNHJlOXlqaEZJQno2UURidFlVNUJTc3BTMHdJRDIzdmk0OERNMk1abnhpZ2dkX2w5cTYyWFBBLVJvR0VQeUl1S1lNLTNXSG4zTnJsTXExRlFDajA2OGZDOEM5ZGNPUmRYaG1aTWFpaWJWR2RnNHU5eHZrNkFHNWlTdnJFTXlxelBzWDhqMGZib0dqaG1OdW50Rlozb3I2cEpaTGs?oc=5,"Singapore Airlines announced retrenchment of about 4,300 positions due to COVID-19 impact.",confirmed,singapore-airlines-2020-09
Singapore Airlines (SIA),2020-02-26,2020-02-26,,,,Other,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOaFZHZDFSMXZ3MWNaaDMzQ2RCWl9sTGJwX2NDOERPeXBRSXEwQWNPM0Q2UzZOMUxXTi1JYi1JZVlaMXFwYWhIMHRHVkYtWTRmeFcyVTlYV25EeWVycERzclE5bU0yQmZoU0FtNE9BbklMTDJmblpVemxyWnFDdFhrMkdRN0l4QjBXLUVlMk4zZERVUHpSbUtSZUpOLVFDbXFuUFRjb0FTZFg0d1NNY1M4YlVBd3ZQdDJ3WkFkR3FkRVo?oc=5,"SIA froze hiring and was considering asking staff to take voluntary no-pay leave, but no actual retrenchment or job cuts were announced — this is a planned/anticipated cost-saving measure, not confirmed layoffs. | Evidence: https://www.singaporeair.com/en_UK/es/corporate/newsroom/press-release/2020/July-September/ne1420-200910",confirmed,singapore-airlines-2020-02
GXS,2025-12-03,2025-12-03,82,,,Finance,https://news.google.com/rss/articles/CBMirwFBVV95cUxPcXZiY2VZbldENkZuVFV4OHptOTJTdDRQdWROSnFkRHV3eGdybGg1THA1WG9oWjRsNHk5SHRZajZCZTg4UEdEUDZ3VkswR1JETmtKUlZzWF9UdFRRU0N5a1FrcW9YYzQ3bV9DTzdsS2JBSUsybDFKVzM3bnZ1WTRudnN2ZWdfWm9nSEtkMHd0UkUtZFJ0S1FyZXJsOWRUSWFWNHkzSVE5MDhzQVFyY1Nj?oc=5,Digital bank GXS cuts 82 jobs in Singapore.,confirmed,gxs-2025-82-jobs
ING,2025-06-30,2025-06-30,,230,,Finance,https://news.google.com/rss/articles/CBMiugFBVV95cUxQRDZpLXBTOFFqNmVXQXQyeTd1a0E3R25qRWRoNHNnUVJ1Z2RFLVVIZVdzSE43QlpXaTI1bVRVQk45MG5uNnR4VE9sVGZpd1R1OVNkVy1XLTJsZUdiNERmdTh6N0ZOMmVlT083RElBZmxwODhucjRBcHk0cF9yQTNjT1ZSajZfQzgwbnlQSmNqT0dYT3VXZE5wY1lHcHgzYnRCQ0UySC1mNWUyVDdYNXZjV2VyYi1pZXYzMHc?oc=5,"Snippet indicates ING plans to cut 230 jobs, but the headline uses 'to cut' suggesting a planned/future action rather than an already-executed layoff. Singapore nexus is unclear from the snippet alone. | Evidence: https://www.bloomberg.com/news/articles/2025-06-30/ing-to-cut-230-jobs-saying-it-has-too-many-managing-directors",confirmed,ing-2025-06
DBS Bank,2025-02-26,2025-02-26,4000,,,Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxPRWQxZmlPV1hqZGxjQzFTcU82ZTgwNjZkOWRuNzFYT2FUUEJOdy1wZktGYVA3dmJoV2tjVmpLNWVqTnQtUUlqdEdqRnU3VkVoUl9vMnFVSkFfNUNGU05GdmNVX0UxQUl3UXZSM0c5Q2ZNOU5tTGFvUGZMLWJVeUc2bGpCWmFtbWJFSVo5YWNDaVVMM2o5dVJMbzNB?oc=5,News article reports DBS Singapore cutting 4000 jobs.,confirmed,dbs-ai-2025
DBS,2026-06-10,2026-06-10,4000,,,Finance,https://www.staffingindustry.com/news/global-daily-news/singapores-dbs-sees-4000-temp-jobs-cut-as-ai-replaces-roles,"DBS projects 4,000 temporary job cuts due to AI, as reported by Staffing Industry. This is a forecast, not a confirmed layoff. | Evidence: https://www.reuters.com/markets/europe/dbs-group-set-cut-4000-contract-temporary-jobs-next-3-years-2025-02-24/",confirmed,dbs-ai-2025
DBS,2026-07-18,2026-07-18,,4000,10,Finance,https://singaporemax.com/dbs-group-to-cut-4000-jobs-amid-ai-push,"DBS Group CEO Piyush Gupta said the bank will cut about 4,000 contract and temporary roles (~10% of that workforce) over three years as AI automates routine tasks; permanent staff are unaffected. | Evidence: https://www.businesstimes.com.sg/companies-markets/dbs-ocbc-uob-shed-nearly-3000-jobs-2025-amid-restructuring-productivity-push",confirmed,dbs-2026-07
Credit Suisse,2022-11-15,2022-11-15,,,,Finance,https://news.google.com/rss/articles/CBMiogFBVV95cUxPV0VMODVnV0p2ZXVFcGtkS0hhMlBHZEZ3VHZaOGJid09wemVrRmV2R2hCazdINUE1UTV3cVdDRldqZV8zM1FrUzFCMmQtemdJSzI5bzJGLVVDRWVlcFE5UVpMdWFPZVRFT2M5Ukt0S3BJalAwQnpoSmFlMlpCbGlJZ2kyRExLcHljbk5rOXhBUkNqZjlUSjhmY1JuVG5IaWlTS1E?oc=5,"News article reports Credit Suisse cutting senior bank jobs, a confirmed layoff event.",confirmed,credit-suisse-2022-11
Credit Suisse,2023-03-20,2023-03-20,,,,Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxPeWFiMWEtUVR4c3JzU2U0QngwVXEzN1poWDZabnlFZ3JMUTFjQnUwd2wwYkZ6VXZzS09yUDhrd19LWWFfdzFFMUNXY3lBU01ma1VsWFg4WHNidEtHTnJKZWFEU3FMVE4wS3VyMmtIazlOUnBTVVFjaWZJSkNvSzg3YnktNUc0Vmo1NDktZkc5UjBFQXdwa0UtX2xLMlZxZw?oc=5,"Credit Suisse announced global layoffs of 9,000 jobs, affecting its Singapore operations.",confirmed,credit-suisse-2023-03
Nomura,2023-01-17,2023-01-17,,18,,Finance,https://news.google.com/rss/articles/CBMiowFBVV95cUxPSURWSl9pZGpUY2tjODJ0SGFUMkJsVi1ILWVjR0x4dnV6b2k5TW1CR0p2eENLeGc2TDhfTWpBZzFrTDdZWE1GRGVOcE03S21vQUtZZzRzVlIwY3JzT2t0OVlveGFab2w5VlhzYU16TUFMel9tc3dERE1ZYjFLejluRXFGV0FUNV9HVlY1LUNRajJwRE92MW5EemJPRTFSWlVOQ3NN?oc=5,"Nomura cut 18 Asia banking jobs including in Singapore, as reported by credible news sources.",confirmed,nomura-2023-01
Nomura,2025-11-07,2025-11-07,,,,Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxQUU9uUzlOZFlNTGc0QUdPdmo4THYxMHdCejBjRUowZlowaFJBSU5zbm1JYTRRRzNLTGFpR0V4amNvUTVscTBTUEpVMHFmQzNNYXhxckhWQVo4Y3lRdWtMc0xscG9FWlo0eDk5RWVxaGpJd1FUeUdfZkNlWmFyS001cXRfZmRmNWxzcDhoRlFha285a1pp?oc=5,"Snippet indicates Nomura's Singapore job cuts are going deeper, suggesting planned or ongoing retrenchment activity, but specific numbers and confirmation details are not provided in the snippet. | Evidence: https://www.efinancialcareers.com/news/nomura-s-job-cuts-go-deeper-than-a-london-prop-desk",confirmed,nomura-2025-11
Nomura,2019-04-05,2019-04-05,8,,,Finance,https://news.google.com/rss/articles/CBMixgFBVV95cUxQN1hlOUdvaGJZQ215RC1qY0w1MVVVbzZobm1nVDFZS2F2eGp1MG92Q2k3MV9PeGlxS0dOdENUQnlCdzlfNTJpaGxLT21iUVNQUV90b18wVjNjdzdYUllLTm9HYkc0N1BDTll3RHhhWnRGZ1laMklNLVVGNUNUVFNVWFdidGZzNk45SFRSbTA1UGljbmE2WHI1SmtPQzFVNVlZc041bjJLUXZCZzRaMXZZYV8wT3JUMTBnWTNtaGFBdGJzZWgwWlE?oc=5,"Nomura cut 8 of its 9 equity research roles in Singapore as part of a US$1 billion global cost-cutting plan, affecting Singapore staff specifically.",confirmed,nomura-2019-04-equity-research-sg
